make,model,tran_type,eng_size_l,cyls,trans,fuel,fuel_cons_city,fuel_cons_hwy,fuel_cons_comb_lp100k,fuel_cons_comb_mpg,co2_emit,veh_class
JEEP,Wrangler JL 4X4,A8,3.6,6,A,X,12.8,10.4,11.8,24,274,2
JEEP,Wrangler JL 4X4,M6,3.6,6,M,X,13.7,9.6,11.8,24,277,2
JEEP,Wrangler JL Unlimited 4X4,A8,2,4,A,X,10.9,10,10.5,27,245,2
JEEP,Wrangler JL Unlimited 4X4,A8,3.6,6,A,X,12.9,10.2,11.7,24,275,2
JEEP,Wrangler JL Unlimited 4X4,M6,3.6,6,M,X,13.8,10.1,12.2,23,285,2
KIA,Cadenza,AS8,3.3,6,A,X,11.6,8.5,10.2,28,238,7
KIA,Forte,AV,2,4,A,X,7.7,5.9,6.9,41,164,3
KIA,Forte,M6,2,4,M,X,8.6,6.4,7.6,37,180,3
KIA,Niro,AM6,1.6,4,A,X,4.6,5.1,4.8,59,114,8
KIA,Niro FE,AM6,1.6,4,A,X,4.5,4.8,4.7,60,110,8
KIA,Niro Touring,AM6,1.6,4,A,X,5.1,5.8,5.4,52,129,8
KIA,Optima,AS6,2,4,A,X,11.2,7.9,9.7,29,230,7
KIA,Optima,AS6,2.4,4,A,X,9.5,7.1,8.4,34,199,7
KIA,Optima Hybrid,AM6,2,4,A,X,6.1,5.2,5.7,50,133,3
KIA,Rio,AS6,1.6,4,A,X,8.5,6.4,7.5,38,177,1
KIA,Rio,M6,1.6,4,M,X,8.3,6.4,7.5,38,175,1
KIA,Sedona,AS8,3.3,6,A,X,12.7,10,11.5,25,272,13
KIA,Sorento,AS6,2.4,4,A,X,10.7,8.2,9.6,29,225,2
KIA,Sorento AWD,AS6,2.4,4,A,X,11.2,9,10.2,28,242,2
KIA,Sorento AWD,AS8,3.3,6,A,X,12.5,9.7,11.2,25,265,2
KIA,Soul,AM7,1.6,4,A,X,9.1,7.7,8.5,33,199,8
KIA,Soul,AS6,1.6,4,A,X,9,7.6,8.4,34,198,8
KIA,Soul,AS6,2,4,A,X,9.5,7.8,8.7,32,206,8
KIA,Sportage,AS6,2.4,4,A,X,10.3,7.8,9.2,31,218,2
KIA,Sportage AWD,AS6,2,4,A,X,11.9,10.2,11.1,25,263,2
KIA,Sportage AWD,AS6,2.4,4,A,X,11.3,9.5,10.5,27,247,2
KIA,Stinger AWD,AS8,2,4,A,Z,11.1,8.1,9.7,29,229,3
KIA,Stinger AWD,AS8,3.3,6,A,Z,13.6,9.6,11.8,24,279,3
LAMBORGHINI,Aventador Coupe,AM7,6.5,12,A,Z,26.3,15.6,21.5,13,487,4
LAMBORGHINI,Aventador Roadster,AM7,6.5,12,A,Z,26.6,15.8,21.7,13,493,4
LAMBORGHINI,Huracan Coupe,AM7,5.2,10,A,Z,18.1,13.2,15.9,18,366,4
LAMBORGHINI,Huracan Coupe AWD,AM7,5.2,10,A,Z,17.9,13,15.7,18,370,4
LAMBORGHINI,Huracan Spyder,AM7,5.2,10,A,Z,18.1,13.2,15.9,18,366,4
LAMBORGHINI,Huracan Spyder AWD,AM7,5.2,10,A,Z,17.9,13,15.7,18,370,4
LAMBORGHINI,Huracan Performante Coupe,AM7,5.2,10,A,Z,17.9,13,15.7,18,370,4
LAMBORGHINI,Huracan Performante Spyder,AM7,5.2,10,A,Z,17.9,13,15.7,18,370,4
LAMBORGHINI,Urus,AS8,4,8,A,Z,19.2,14.1,16.9,17,384,9
LAND ROVER,Discovery,AS8,3,6,A,Z,14.8,11.4,13.3,21,311,9
LAND ROVER,Discovery TD6 Diesel,AS8,3,6,A,D,11.3,9.2,10.4,27,279,9
LAND ROVER,Discovery Sport,AS9,2,4,A,Z,11.4,9.3,10.5,27,246,2
LAND ROVER,Range Rover 3.0,AS8,3,6,A,Z,14.1,10.3,12.4,23,291,9
LAND ROVER,Range Rover TD6 Diesel,AS8,3,6,A,D,10.7,8.3,9.6,29,256,9
LAND ROVER,Range Rover 5.0 Supercharged,AS8,5,8,A,Z,14.4,11.3,13,22,305,9
LAND ROVER,Range Rover SVAutobiography LWB,AS8,5,8,A,Z,17.9,12.7,15.5,18,365,9
LAND ROVER,Range Rover Sport 3.0,AS8,3,6,A,Z,14.1,10.3,12.4,23,291,9
LAND ROVER,Range Rover Sport TD6 Diesel,AS8,3,6,A,D,10.7,8.3,9.6,29,256,9
LAND ROVER,Range Rover Sport Supercharged,AS8,5,8,A,Z,14.1,10.7,12.6,22,294,9
LAND ROVER,Range Rover Evoque,AS9,2,4,A,Z,10.9,8,9.6,29,225,2
LAND ROVER,Range Rover Evoque Convertible,AS9,2,4,A,Z,11.2,8.2,9.8,29,231,2
LAND ROVER,Range Rover Velar D180,AS8,2,4,A,D,9.2,7.8,8.5,33,229,2
LAND ROVER,Range Rover Velar P300,AS8,2,4,A,Z,11.7,9.2,10.6,27,248,2
LAND ROVER,Range Rover Velar P380,AS8,3,6,A,Z,13,10,11.6,24,273,2
LEXUS,ES 300h,AV6,2.5,4,A,X,5.5,5.2,5.3,53,124,3
LEXUS,ES 350,AS8,3.5,6,A,X,10.6,7.2,9.1,31,211,3
LEXUS,ES 350 F SPORT,AS8,3.5,6,A,X,10.9,7.5,9.4,30,219,3
LEXUS,GS 350 AWD,AS6,3.5,6,A,Z,12.3,9.1,10.9,26,254,3
LEXUS,GS F,AS8,5,8,A,Z,14.9,9.7,12.5,23,293,1
LEXUS,GX 460,AS6,4.6,8,A,Z,16,12.9,14.6,19,341,9
LEXUS,IS 300,AS8,2,4,A,Z,11,7.6,9.5,30,220,1
LEXUS,IS 300 AWD,AS6,3.5,6,A,Z,12.3,9.1,10.9,26,254,1
LEXUS,IS 350 AWD,AS6,3.5,6,A,Z,12.3,9.1,10.9,26,254,1
LEXUS,LC 500,AS10,5,8,A,Z,15.1,9.5,12.6,22,294,6
LEXUS,LC 500h,AV10,3.5,6,A,Z,9,7.1,8.1,35,189,6
LEXUS,LS 500 AWD,AS10,3.4,6,A,Z,13.1,8.7,11.1,25,261,3
LEXUS,LS 500h AWD,AV10,3.5,6,A,Z,10.3,7.7,9.1,31,214,3
LEXUS,LX 570,AS8,5.7,8,A,Z,18.2,12.8,15.8,18,371,9
LEXUS,NX 300 AWD,AS6,2,4,A,Z,10.7,8.5,9.7,29,226,2
LEXUS,NX 300 AWD F SPORT,AS6,2,4,A,Z,10.8,8.9,9.9,29,232,2
LEXUS,NX 300h AWD,AV6,2.5,4,A,X,7.2,7.9,7.5,38,176,2
LEXUS,RC 300 AWD,AS6,3.5,6,A,Z,13.1,9.8,11.2,25,262,6
LEXUS,RC 350 AWD,AS6,3.5,6,A,Z,13.1,9.8,11.2,25,262,6
LEXUS,RC F,AS8,5,8,A,Z,15.2,9.5,12.6,22,289,6
LEXUS,RX 350 AWD,AS8,3.5,6,A,X,12.2,9,10.8,26,252,2
LEXUS,RX 350 L AWD,AS8,3.5,6,A,X,13.1,9.4,11.1,25,268,2
LEXUS,RX 450h AWD,AV6,3.5,6,A,Z,7.5,8.4,7.9,36,185,9
LEXUS,RX 450h L AWD,AV6,3.5,6,A,Z,8.1,8.4,8.1,35,190,9
LEXUS,UX 200,AS10,2,4,A,X,8,6.3,7.2,39,168,3
LEXUS,UX 250h,AV6,2,4,A,X,5.5,5.7,5.6,50,130,1
LEXUS,UX 250h AWD,AV6,2,4,A,X,5.7,6.2,6,47,140,1
LINCOLN,Continental AWD,AS6,2.7,6,A,X,14,9.4,12,24,281,7
LINCOLN,Continental AWD,AS6,3,6,A,X,14.5,9.8,12.3,23,289,7
LINCOLN,Continental AWD,AS6,3.7,6,A,X,14.3,9.7,12.2,23,287,7
LINCOLN,MKC AWD,AS6,2,4,A,X,12.3,9.3,11,26,257,2
LINCOLN,MKC AWD (Start/Stop),AS6,2,4,A,X,12.2,9.3,10.9,26,256,2
LINCOLN,MKC AWD,AS6,2.3,4,A,X,13.1,9.5,11.5,25,270,2
LINCOLN,MKT AWD,AS6,3.5,6,A,X,15.7,11.2,13.7,21,322,9
LINCOLN,MKT Livery AWD,A6,3.7,6,A,X,14.7,10.3,12.7,22,297,14
LINCOLN,MKZ AWD,AS6,2,4,A,X,12.1,8.4,10.4,27,245,3
LINCOLN,MKZ AWD,AS6,3,6,A,X,14,9.2,11.8,24,278,3
LINCOLN,MKZ Hybrid,AV,2,4,A,X,5.7,6.2,5.9,48,139,3
LINCOLN,Nautilus,AS8,2,4,A,X,12,9.6,10.7,26,250,2
LINCOLN,Nautilus,AS8,2.7,6,A,X,12.6,9.2,11,26,259,2
LINCOLN,Navigator 4X4,AS10,3.5,6,A,X,15,11.4,13.4,21,314,9
MASERATI,Ghibli,AS8,3,6,A,Z,14.1,9.8,12.2,23,286,3
MASERATI,Ghibli S,AS8,3,6,A,Z,14.7,9.9,12.6,22,295,3
MASERATI,Ghibli SQ4,AS8,3,6,A,Z,14.7,9.9,12.6,22,295,3
MASERATI,GranTurismo Convertible,AS6,4.7,8,A,Z,17.8,11.6,15,19,354,6
MASERATI,Levante,AS8,3,6,A,Z,15.9,11.1,13.7,21,324,9
MASERATI,Levante S,AS8,3,6,A,Z,16.1,11.4,14,20,330,9
MASERATI,Levante GTS,AS8,3.8,8,A,Z,17.9,12.9,15.3,18,360,9
MASERATI,Levante Trofeo,AS8,3.8,8,A,Z,17.9,12.9,15.3,18,360,9
MASERATI,Quattroporte S,AS8,3,6,A,Z,15.1,10.3,12.8,22,299,7
MASERATI,Quattroporte SQ4,AS8,3,6,A,Z,15,10.3,12.8,22,301,7
MASERATI,Quattroporte GTS,AS8,3.8,8,A,Z,16,10.8,13.7,21,321,7
MAZDA,CX-3,AS6,2,4,A,X,8.3,6.9,7.7,37,179,1
MAZDA,CX-3,M6,2,4,M,X,8.8,7,8,35,186,1
MAZDA,CX-3 4WD,AS6,2,4,A,X,8.6,7.4,8.1,35,189,1
MAZDA,CX-5,M6,2,4,M,X,9.7,7.7,8.8,32,206,2
MAZDA,CX-5,AS6,2.5,4,A,X,9.7,7.8,8.8,32,206,2
MAZDA,CX-5 (Cylinder Deactivation),AS6,2.5,4,A,X,9.3,7.6,8.5,33,201,2
MAZDA,CX-5 4WD,AS6,2.5,4,A,X,10.2,8.2,9.3,30,217,2
MAZDA,CX-5 4WD (Cylinder Deactivation),AS6,2.5,4,A,X,9.8,7.9,9,31,208,2
MAZDA,CX-5 Turbo 4WD,AS6,2.5,4,A,X,10.8,8.7,9.8,29,230,2
MAZDA,CX-5 Diesel 4WD,AS6,2.2,4,A,D,8.9,7.9,8.4,34,227,2
MAZDA,CX-9,AS6,2.5,4,A,X,10.6,8.4,9.6,29,225,2
MAZDA,CX-9 4WD,AS6,2.5,4,A,X,11.6,9.1,10.5,27,244,2
MAZDA,Mazda3 4-Door,AS6,2,4,A,X,8.4,6.6,7.6,37,178,1
MAZDA,Mazda3 4-Door (SIL),M6,2,4,M,X,8.7,6.4,7.7,37,180,1
MAZDA,Mazda3 4-Door,AS6,2.5,4,A,X,8.8,6.4,7.7,37,181,1
MAZDA,Mazda3 4-Door (Cylinder Deactivation),AS6,2.5,4,A,X,8.8,6.6,7.8,36,183,1
MAZDA,Mazda3 4-Door 4WD,AS6,2.5,4,A,X,9.2,7,8.2,34,192,1
MAZDA,Mazda3 5-Door,AS6,2,4,A,X,8.6,6.7,7.7,37,181,3
MAZDA,Mazda3 5-Door (SIL),M6,2,4,M,X,8.7,6.6,7.8,36,181,3
MAZDA,Mazda3 5-Door,AS6,2.5,4,A,X,9,6.8,8,35,187,3
MAZDA,Mazda3 5-Door,M6,2.5,4,M,X,9.2,6.6,8.1,35,189,3
MAZDA,Mazda3 5-Door 4WD,AS6,2.5,4,A,X,9.8,7.4,8.7,32,204,3
MAZDA,Mazda6,AS6,2.5,4,A,X,9.1,6.7,8,35,187,3
MAZDA,Mazda6 Turbo,AS6,2.5,4,A,X,10,7.5,8.9,32,208,3
MAZDA,MX-5,AS6,2,4,A,Z,9,6.6,7.9,36,186,4
MAZDA,MX-5 (SIL),M6,2,4,M,Z,9,7,8.1,35,189,4
MERCEDES-BENZ,A 220,AM7,2,4,A,Z,9.7,6.8,8.4,34,195,6
MERCEDES-BENZ,A 220 4MATIC,AM7,2,4,A,Z,9.6,7.1,8.5,33,199,6
MERCEDES-BENZ,A 250,AM7,2,4,A,Z,9.4,6.8,8.3,34,192,8
MERCEDES-BENZ,A 250 4MATIC,AM7,2,4,A,Z,9.9,7,8.6,33,201,8
MERCEDES-BENZ,AMG C 43 4MATIC,A9,3,6,A,Z,12.4,8.7,10.7,26,253,1
MERCEDES-BENZ,AMG C 43 4MATIC Cabriolet,A9,3,6,A,Z,12.7,9.2,11.2,25,263,6
MERCEDES-BENZ,AMG C 43 4MATIC Coupe,A9,3,6,A,Z,12.9,8.8,11.1,25,255,6
MERCEDES-BENZ,AMG C 43 4MATIC Wagon,A9,3,6,A,Z,12.4,8.9,10.8,26,255,8
MERCEDES-BENZ,AMG C 63,A9,4,8,A,Z,13.2,8.7,11.2,25,263,1
MERCEDES-BENZ,AMG C 63 S,A9,4,8,A,Z,13.2,8.7,11.2,25,263,1
MERCEDES-BENZ,AMG C 63 S Cabriolet,A9,4,8,A,Z,13.9,9.7,12,24,282,6
MERCEDES-BENZ,AMG C 63 S Coupe,A9,4,8,A,Z,13.9,9.2,11.8,24,277,6
MERCEDES-BENZ,AMG CLA 45 4MATIC,AM7,2,4,A,Z,10.3,7.9,9.2,31,217,5
MERCEDES-BENZ,AMG CLS 53 4MATIC+,A9,3,6,A,Z,12.4,8.7,10.7,26,235,1
MERCEDES-BENZ,AMG E 53 4MATIC+,A9,3,6,A,Z,11.2,8.3,9.9,29,232,3
MERCEDES-BENZ,AMG E 53 4MATIC+ Cabriolet,A9,3,6,A,Z,12.5,9,10.9,26,245,6
MERCEDES-BENZ,AMG E 53 4MATIC+ Coupe,A9,3,6,A,Z,12.3,8.5,10.6,27,237,6
MERCEDES-BENZ,AMG E 53 4MATIC+ Wagon,A9,3,6,A,Z,11.5,8.6,10.2,28,239,15
MERCEDES-BENZ,AMG E 63 S 4MATIC+,A9,4,8,A,Z,16,10.5,13.5,21,318,3
MERCEDES-BENZ,AMG E 63 S 4MATIC+ Wagon,A9,4,8,A,Z,14.6,10.4,12.7,22,299,15
MERCEDES-BENZ,AMG G 63,A9,4,8,A,Z,18.1,15.6,17,17,396,9
MERCEDES-BENZ,AMG GLA 45 4MATIC,AM7,2,4,A,Z,10.7,8.3,9.6,29,225,15
MERCEDES-BENZ,AMG GLC 43 4MATIC,A9,3,6,A,Z,12.5,9.6,11.2,25,262,2
MERCEDES-BENZ,AMG GLC 43 4MATIC Coupe,A9,3,6,A,Z,12.6,9.7,11.3,25,265,2
MERCEDES-BENZ,AMG GLC 63 S 4MATIC+,A9,4,8,A,Z,15,10.9,13.2,21,309,2
MERCEDES-BENZ,AMG GLC 63 S 4MATIC+ Coupe,A9,4,8,A,Z,15,10.9,13.2,21,309,2
MERCEDES-BENZ,AMG GLE 43 4MATIC,A9,3,6,A,Z,14,10.6,12.4,23,292,9
MERCEDES-BENZ,AMG GLE 43 4MATIC Coupe,A9,3,6,A,Z,14.1,10.9,12.6,22,297,9
MERCEDES-BENZ,AMG GLE 63 S 4MATIC,A7,4.7,8,A,Z,17.7,13.4,15.8,18,370,9
MERCEDES-BENZ,AMG GLE 63 S 4MATIC Coupe,A7,4.7,8,A,Z,17.2,12.8,15.2,19,357,9
MERCEDES-BENZ,AMG GLS 63 4MATIC,A7,4.7,8,A,Z,17.8,13.2,15.7,18,370,9
MERCEDES-BENZ,AMG GT 53 4MATIC+ Coupe,A9,3,6,A,Z,12.4,9.8,11.2,25,264,1
MERCEDES-BENZ,AMG GT 63 4MATIC+ Coupe,A9,4,8,A,Z,15.5,11.5,13.7,21,323,1
MERCEDES-BENZ,AMG GT 63 S 4MATIC+ Coupe,A9,4,8,A,Z,15.6,11.5,13.7,21,324,1
MERCEDES-BENZ,AMG GT C Coupe,AM7,4,8,A,Z,15.3,11.4,13.5,21,315,4
MERCEDES-BENZ,AMG GT C Roadster,AM7,4,8,A,Z,15.2,11.4,13.5,21,315,4
MERCEDES-BENZ,AMG GT R Coupe,AM7,4,8,A,Z,15.9,11.8,14,20,327,4
MERCEDES-BENZ,AMG S 63 4MATIC+,A9,4,8,A,Z,14.1,8.9,11.8,24,275,7
MERCEDES-BENZ,AMG S 63 4MATIC+ Cabriolet,A9,4,8,A,Z,15.8,9.8,13.1,22,306,6
MERCEDES-BENZ,AMG S 63 4MATIC+ Coupe,A9,4,8,A,Z,14,8.7,11.6,24,271,1
MERCEDES-BENZ,AMG S 65,A7,6,12,A,Z,18.6,10.9,15.1,19,356,7
MERCEDES-BENZ,AMG S 65 Cabriolet,A9,6,12,A,Z,17.1,11,14.3,20,337,6
MERCEDES-BENZ,AMG S 65 Coupe,A9,6,12,A,Z,17.6,11,14.6,19,343,1
MERCEDES-BENZ,AMG SL 63,A7,5.5,8,A,Z,15.3,10.2,13,22,303,4
MERCEDES-BENZ,AMG SLC 43,A9,3,6,A,Z,11.8,8.2,10.2,28,238,4
MERCEDES-BENZ,B 250,AM7,2,4,A,Z,9.8,6.8,8.4,34,196,8
MERCEDES-BENZ,B 250 4MATIC,AM7,2,4,A,Z,10.3,7.8,9.1,31,215,8
MERCEDES-BENZ,C 300 4MATIC,A9,2,4,A,Z,11,7.3,9.4,30,219,1
MERCEDES-BENZ,C 300 4MATIC Cabriolet,A9,2,4,A,Z,11.3,8.1,9.9,29,231,6
MERCEDES-BENZ,C 300 4MATIC Coupe,A9,2,4,A,Z,10.9,7.7,9.5,30,221,6
MERCEDES-BENZ,C 300 4MATIC Wagon,A9,2,4,A,Z,10.9,7.7,9.5,30,221,8
MERCEDES-BENZ,CLA 250,AM7,2,4,A,Z,9.6,6.6,8.2,34,193,5
MERCEDES-BENZ,CLA 250 4MATIC,AM7,2,4,A,Z,9.9,7.3,8.7,32,204,5
MERCEDES-BENZ,CLS 450 4MATIC,A9,3,6,A,Z,11.3,7.9,9.8,29,213,1
MERCEDES-BENZ,E 300 4MATIC,A9,2,4,A,Z,11,8.1,9.7,29,228,3
MERCEDES-BENZ,E 450 4MATIC,A9,3,6,A,Z,11.8,8.5,10.3,27,244,3
MERCEDES-BENZ,E 450 4MATIC Cabriolet,A9,3,6,A,Z,12.7,10.1,11.6,24,271,6
MERCEDES-BENZ,E 450 4MATIC Coupe,A9,3,6,A,Z,12.5,9.1,11,26,257,6
MERCEDES-BENZ,E 450 4MATIC Wagon,A9,3,6,A,Z,12.3,8.9,10.8,26,254,15
MERCEDES-BENZ,G 550,A9,4,8,A,Z,18,14.1,16.3,17,378,9
MERCEDES-BENZ,GLA 250 4MATIC,AM7,2,4,A,Z,10.1,7.6,9,31,209,2
MERCEDES-BENZ,GLC 300 4MATIC,A9,2,4,A,Z,11,8.7,10,28,234,2
MERCEDES-BENZ,GLC 300 4MATIC Coupe,A9,2,4,A,Z,10.8,9,10,28,234,2
MERCEDES-BENZ,GLE 400 4MATIC,A9,3,6,A,Z,13.5,10.3,12.1,23,282,9
MERCEDES-BENZ,GLS 450 4MATIC,A9,3,6,A,Z,14.9,11.2,13.2,21,312,9
MERCEDES-BENZ,GLS 550 4MATIC,A9,4.7,8,A,Z,17.2,12.6,15.1,19,355,9
MERCEDES-BENZ,Maybach S 560 4MATIC,A9,4,8,A,Z,14.4,9.5,12.2,23,286,7
MERCEDES-BENZ,Maybach S 650,A7,6,12,A,Z,18.4,11.1,15.1,19,355,7
MERCEDES-BENZ,Metris Cargo,A7,2,4,A,Z,11.5,9.8,10.7,26,251,14
MERCEDES-BENZ,Metris Cargo LWB,A7,2,4,A,Z,11.3,9.6,10.5,27,248,14
MERCEDES-BENZ,Metris Passenger,A7,2,4,A,Z,12.3,10.3,11.4,25,268,14
MERCEDES-BENZ,S 450 4MATIC SWB,A9,3,6,A,Z,12.8,8.5,10.8,26,253,3
MERCEDES-BENZ,S 560 Cabriolet,A9,4,8,A,Z,13.8,9.2,11.7,24,275,6
MERCEDES-BENZ,S 560 4MATIC,A9,4,8,A,Z,13.5,8.6,11.3,25,265,7
MERCEDES-BENZ,S 560 4MATIC SWB,A9,4,8,A,Z,13.5,8.6,11.3,25,265,3
MERCEDES-BENZ,SL 450,A9,3,6,A,Z,11.8,8.5,10.3,27,241,4
MERCEDES-BENZ,SL 550,A9,4.7,8,A,Z,13.5,9.3,11.6,24,270,4
MERCEDES-BENZ,SLC 300,A9,2,4,A,Z,10,7.3,8.8,32,205,4
MINI,Cooper 3 Door,AS6,1.5,3,A,Z,8.8,6.8,7.9,36,184,6
MINI,Cooper 3 Door,M6,1.5,3,M,Z,8.5,6.2,7.5,38,175,6
MINI,Cooper 5 Door,AS6,1.5,3,A,Z,8.8,6.8,7.9,36,184,6
MINI,Cooper 5 Door,M6,1.5,3,M,Z,8.4,6.3,7.5,38,175,6
MINI,Cooper Clubman ALL4,AS8,1.5,3,A,Z,10.2,7.6,9,31,212,3
MINI,Cooper Clubman ALL4,M6,1.5,3,M,Z,10.5,7.4,9.1,31,214,3
MINI,Cooper Convertible,AS6,1.5,3,A,Z,8.8,6.8,7.9,36,184,5
MINI,Cooper Convertible,M6,1.5,3,M,Z,8.4,6.3,7.5,38,175,5
MINI,Cooper Countryman ALL4,AS8,1.5,3,A,Z,10.3,7.9,9.2,31,215,8
MINI,Cooper Countryman ALL4,M6,1.5,3,M,Z,10.5,7.4,9.1,31,214,8
MINI,Cooper S 3 Door,AS6,2,4,A,Z,9.3,7.3,8.4,34,197,6
MINI,Cooper S 3 Door,M6,2,4,M,Z,10.2,7.4,9,31,210,6
MINI,Cooper S 5 Door,AS6,2,4,A,Z,9.3,7.3,8.4,34,197,6
MINI,Cooper S 5 Door,M6,2,4,M,Z,10.2,7.4,9,31,210,6
MINI,Cooper S Clubman ALL4,AS8,2,4,A,Z,10.4,7.6,9.2,31,214,3
MINI,Cooper S Clubman ALL4,M6,2,4,M,Z,11.4,7.7,9.7,29,227,3
MINI,Cooper S Convertible,AS6,2,4,A,Z,9.4,7.2,8.4,34,197,5
MINI,Cooper S Convertible,M6,2,4,M,Z,10.2,7.4,9,31,210,5
MINI,Cooper S Countryman ALL4,AS8,2,4,A,Z,10.5,7.6,9.2,31,215,3
MINI,Cooper S Countryman ALL4,M6,2,4,M,Z,11.3,7.8,9.7,29,228,3
MINI,John Cooper Works 3 Door,AS6,2,4,A,Z,9.3,7.3,8.4,34,197,6
MINI,John Cooper Works 3 Door,M6,2,4,M,Z,10.2,7.4,9,31,210,6
MINI,John Cooper Works Clubman ALL4,AS8,2,4,A,Z,10.4,7.6,9.2,31,214,3
MINI,John Cooper Works Clubman ALL4,M6,2,4,M,Z,11.4,7.7,9.7,29,227,3
MINI,John Cooper Works Convertible,AS6,2,4,A,Z,9.4,7.2,8.4,34,197,5
MINI,John Cooper Works Convertible,M6,2,4,M,Z,10.8,7.7,9.4,30,220,5
MINI,John Cooper Works Countryman ALL4,AS8,2,4,A,Z,10.6,7.8,9.3,30,220,3
MINI,John Cooper Works Countryman ALL4,M6,2,4,M,Z,11.3,7.8,9.7,29,228,3
MITSUBISHI,Eclipse Cross 4WD,AV8,1.5,4,A,X,9.6,8.9,9.3,30,216,2
MITSUBISHI,Mirage,AV,1.2,3,A,X,6.6,5.6,6.2,46,143,1
MITSUBISHI,Mirage,M5,1.2,3,M,X,7.1,5.8,6.5,43,151,1
MITSUBISHI,Mirage G4,AV,1.2,3,A,X,6.9,5.7,6.4,44,148,1
MITSUBISHI,Mirage G4,M5,1.2,3,M,X,7.2,5.9,6.6,43,153,1
MITSUBISHI,Outlander 4WD,AV6,2.4,4,A,X,9.9,8.1,9.1,31,212,2
MITSUBISHI,Outlander 4WD,AS6,3,6,A,Z,12,8.8,10.6,27,246,2
MITSUBISHI,RVR,AV6,2,4,A,X,9.7,7.8,8.8,32,206,2
MITSUBISHI,RVR 4WD,AV6,2,4,A,X,10.1,8.2,9.2,31,213,2
MITSUBISHI,RVR 4WD,AV6,2.4,4,A,X,10.3,8.3,9.4,30,218,2
NISSAN,370Z,AS7,3.7,6,A,Z,12.6,9.3,11.1,25,261,4
NISSAN,370Z,M6,3.7,6,M,Z,13.3,9.3,11.5,25,270,4
NISSAN,370Z Roadster,AS7,3.7,6,A,Z,13,9.7,11.5,25,271,4
NISSAN,370Z Roadster,M6,3.7,6,M,Z,13.6,9.7,11.8,24,279,4
NISSAN,Altima,AV,2.5,4,A,X,8.6,6.1,7.4,38,174,3
NISSAN,Altima SR/Platinum,AV,2,4,A,X,9.1,6.9,8.1,35,190,3
NISSAN,Altima SR/Platinum,AV,2.5,4,A,X,8.5,6.3,7.5,38,177,3
NISSAN,Altima AWD,AV,2.5,4,A,X,9.1,6.5,7.9,36,186,3
NISSAN,Altima AWD SR/Platinum,AV,2.5,4,A,X,9.3,6.7,8.1,35,190,3
NISSAN,Armada 4WD,AS7,5.6,8,A,X,17.7,12.9,15.5,18,364,9
NISSAN,Frontier,A5,2.5,4,A,X,13.7,10.7,12.3,23,290,16
NISSAN,Frontier,A5,4,6,A,X,14.7,10.3,12.7,22,299,16
NISSAN,Frontier 4WD,A5,4,6,A,X,15.8,11.5,13.9,20,326,16
NISSAN,Frontier 4WD,M6,4,6,M,X,15.1,11.5,13.5,21,317,16
NISSAN,GT-R,AM6,3.8,6,A,Z,14.2,10.7,12.6,22,295,6
NISSAN,Kicks,AV,1.6,4,A,X,7.7,6.6,7.2,39,169,3
NISSAN,Maxima,AV7,3.5,6,A,Z,11.6,7.9,9.9,29,233,3
NISSAN,Micra,A4,1.6,4,A,X,9,6.8,8,35,188,1
NISSAN,Micra,M5,1.6,4,M,X,8.7,6.8,7.9,36,186,1
NISSAN,Murano,AV7,3.5,6,A,X,11.7,8.3,10.2,28,240,15
NISSAN,Murano AWD,AV7,3.5,6,A,X,11.7,8.5,10.3,27,242,15
NISSAN,NV200 Cargo Van,AV,2,4,A,X,9.8,8.8,9.3,30,218,14
NISSAN,Pathfinder,AV,3.5,6,A,X,11.6,8.5,10.2,28,240,2
NISSAN,Pathfinder 4WD,AV,3.5,6,A,X,12.1,8.9,10.7,26,250,2
NISSAN,Pathfinder 4WD Platinum,AV,3.5,6,A,X,12.4,9.2,11,26,259,2
NISSAN,Qashqai,AV7,2,4,A,X,8.6,7.2,8,35,188,8
NISSAN,Qashqai,M6,2,4,M,X,10.1,8.1,9.2,31,217,8
NISSAN,Qashqai AWD,AV7,2,4,A,X,9.1,7.6,8.4,34,198,8
NISSAN,Rogue,AV,2.5,4,A,X,9.1,7.1,8.2,34,192,2
NISSAN,Rogue AWD,AV,2.5,4,A,X,9.6,7.5,8.7,32,204,2
NISSAN,Sentra,AV,1.8,4,A,X,8.1,6.3,7.3,39,172,3
NISSAN,Sentra,M6,1.8,4,M,X,8.8,6.6,7.8,36,183,3
NISSAN,Sentra (Turbo),AV7,1.6,4,A,Z,8.9,7.3,8.2,34,193,3
NISSAN,Sentra (Turbo),M6,1.6,4,M,Z,9.1,7.3,8.3,34,195,3
NISSAN,Sentra Nismo,AV7,1.6,4,A,Z,9.4,7.8,8.7,32,205,3
NISSAN,Sentra Nismo,M6,1.6,4,M,Z,9.5,7.6,8.7,32,204,3
NISSAN,Titan,AS7,5.6,8,A,X,15,11.2,13.3,21,312,12
NISSAN,Titan 4WD,AS7,5.6,8,A,X,15.2,11.1,13.4,21,315,12
NISSAN,Titan 4WD Pro-4X,AS7,5.6,8,A,X,15.9,11.9,14.1,20,331,12
NISSAN,Versa,AV,1.6,4,A,X,7.6,6.2,7,40,164,3
NISSAN,Versa,M5,1.6,4,M,X,8.6,6.6,7.7,37,180,3
PORSCHE,911 Carrera,AM7,3,6,A,Z,10.6,8,9.4,30,221,5
